character_id,full_name,alternate_name,name,url,attributes,description
41205,Den,デン,Den,https://myanimelist.net/character/41205/Den,,Den is Tom's younger brother. He is a bering wolffish merman. He is also a shipwright and Sea Forest researcher. First Appearance: Chapter 616 (Source: One Piece Wiki)
41922,Otohime,オトヒメ,Otohime,https://myanimelist.net/character/41922/Otohime,,"Queen Otohime is a goldfish mermaid and was the late queen consort of Ryugu Kingdom, the wife of Neptune, and the mother of Fukaboshi, Ryuboshi, Manboshi and Shirahoshi. First Appearance: Chapter 621; Episode 540 (Source: One Piece Wikia)"
42339,Chouchou,シュシュ,Chouchou,https://myanimelist.net/character/42339/Chouchou,,"Chouchou is a very loyal dog, protecting his master's pet shop with his own life, and refusing to move from the spot despite the danger. He also assisted the Straw Hat Pirates in escaping from the townspeople who misunderstood their intentions, as being grateful for helping him. (Source: Wikipedia)"
43091,Mjosgard Donquixote,ドンキホーテ・ミョスガルド聖,"Donquixote, Mjosgard",https://myanimelist.net/character/43091/Mjosgard_Donquixote,,Saint Mjosgard is a World Noble who visited Fishman Island eight years before the start of the series. First Appearance: Chapter 625 (Source: One Piece Wikia)
43092,Kadar,カダル,Kadar,https://myanimelist.net/character/43092/Kadar,,Rear Admiral Kadar (カダル少将 Kadaru Shoushou) is a Marine rear admiral at the G-2 Marine base from fifteen years ago. First Appearance: Chapter 622; Episode 541. (Source: One Piece Wikia)
43093,Koala,コアラ,Koala,https://myanimelist.net/character/43093/Koala,"[{""name"": ""First Appearance"", ""value"": ""Chapter 622; Episode 541""}]","Koala is a former slave who was set free by Fisher Tiger's rampage on Mariejois. She sailed along with the Sun Pirates to reach her home town. Later, Koala reappears during the Dressarosa arc. She is now a member of the Revolutionaries and a practitioner/instructor of Fishman Karate. She is good friends with Robin. (Source: One Piece Wikia)"
43094,Aladdin,アラディン,Aladdin,https://myanimelist.net/character/43094/Aladdin,,Aladdin is a goatsbeard brotula merman. He was a Ryugu Kingdom soldier and a slave before becoming the doctor of the Sun Pirates. First Appearance: Chapter 620; Episode 540. (Source: One Piece Wikia)
43095,Minister of the Left,左大臣,Minister of the Left,https://myanimelist.net/character/43095/Minister_of_the_Left,,"The Minister of the Left is a catfish merman in service of King Neptune. While it is not clear what his job entails, it appears to involve some sort of administrative and military duties. His actual name is unknown. First Appearance: Chapter 612 (source: One Piece Wikia)"
43096,Minister of the Right,右大臣,Minister of the Right,https://myanimelist.net/character/43096/Minister_of_the_Right,,"The Minister of the Right is a seahorse merman in service to King Neptune. While it is not clear exactly what his job entails, he appears to have some administrative and military duties. He also appears to be partially guard or commander as he and other guards hurried towards the princess when in need of help. His actual name is unknown. First Appearance: Chapter 612 (source: One Piece Wikia)"
43145,Minchey,ミンチー,Minchey,https://myanimelist.net/character/43145/Minchey,,Chief Petty Officer Minchey is a marine in the Goat Island filler arc. He is a subordinate of Moore.
43588,Naguri,ナグリ,Naguri,https://myanimelist.net/character/43588/Naguri,,"Naguri is an anime-only character and former pirate captain that lived in the Gray Terminal twelve years before the current storyline. It is unknown where he is, or even whether he is still alive right now. He appears during the flashback showing the childhood of Luffy, Ace and Sabo, and saves them from a large rampaging bear. First Appearance: Episode 498 (source: http://onepiece.wikia.com/wiki/Naguri)"
46109,Kaidou,カイドウ,Kaidou,https://myanimelist.net/character/46109/Kaidou,,"Kaidou is the captain of the Beasts Pirates and one of the Yonkou, who was the third to be mentioned by name. Kaidou is known as the ""strongest creature in the world."" Kaidou's name is first mentioned by Gekko Moriah shortly after having obtained Luffy's shadow. His title is revealed just after the Straw Hats defeat Moriah. It is said that he has an army of 500 artificial Zoan Devil Fruit users. Bounty:  4,611,100,000 (Source: One Piece Wikia)"
46531,Amanda,アマンダ,Amanda,https://myanimelist.net/character/46531/Amanda,,"Amanda is a girl looking for her father's treasure.She and her siblings stowed away on Captain Zap's ship, And meet the Straw Hats Pirates"
49815,Manjaro,マンジャロウ,Manjaro,https://myanimelist.net/character/49815/Manjaro,,Manjaro was a member of the Impostor Straw Hat Pirates who impersonated Roronoa Zoro. (Source: One Piece Wikia)
49817,Chocolat,ショコラ,Chocolat,https://myanimelist.net/character/49817/Chocolat,,Chocolat is a member of the Impostor Straw Hat Pirates who masqueraded as Nami. (Source: One Piece Wikia)
49819,Turco,トルコ,Turco,https://myanimelist.net/character/49819/Turco,,Turco was a member of the Impostor Straw Hat Pirates who masqueraded as Franky. (Source: One Piece Wikia)
49821,Mounblutain,マウンブルテン,Mounblutain,https://myanimelist.net/character/49821/Mounblutain,,Mounblutain was a member of the Impostor Straw Hat Pirates who masqueraded as Sogeking. (Source: One Piece Wikia)
49823,Nora Gitsune,のらギツネ,Nora Gitsune,https://myanimelist.net/character/49823/Nora_Gitsune,,Fake Chopper from the Imposter Straw Hat Pirates.
51077,Kumashi,クマシー,Kumashi,https://myanimelist.net/character/51077/Kumashi,,"Kumashi is Perona's faithful pet and servant, appearing in the Thriller Bark arc. At some point in time after Hogback met Perona ten years ago prior to current storyline, Hogback created a zombie based on Perona's teddy bear per her request. This zombie was given a person's shadow to animate him and was named Kumashi. He is very loyal to Perona and, while Perona finds him cute, she dislikes his voice, so whenever he tries to speak, Perona will silence him. In the anime, Perona's point is further justified as Kumashi is given a rather uncute voice. Kumashi, however, is always on her side, no matter how strict she is."
52553,Wadatsumi,ワダツミ,Wadatsumi,https://myanimelist.net/character/52553/Wadatsumi,,"""Onyudo"" Wadatsumi (大入道ワダツミ Ōnyūdō Wadatsumi) is a giant tiger blowfish fishman and a member of the Flying Pirates under captain Vander Decken IX. ""Onyudo"" (大入道 Ōnyūdō), Wadatsumi's nickname, literally means ""large, bald-headed monster"" or ""giant"". ""Umibōzu"", which is what Usopp incorrectly refers Wadatsumi as, means ""sea bonze"", a Japanese mythological spirit. Wadatsumi's name itself is derived from ""Watatsumi"", the name of the Japanese sea god and dragon of Shinto religion. First Appearance: Chapter 606; Episode 525 (Source: One Piece Wikia)"
52557,Rapanui Pasqua,ラパヌイ・パスクア,"Pasqua, Rapanui",https://myanimelist.net/character/52557/Rapanui_Pasqua,,"He first appears chasing the Straw Hats into Ruluka and purposely missing them, while employing his fighting technique called Finger Bomber - the power to flick coins really fast and with a very destructive impact. He is later seen as a child trapped in the Rainbow Mist and as captain of the Pumpkin Pirates. It is revealed that he is Henzo's childhood friend. When Wetton burned down Ruluka, he and his other friends, minus Henzo, stole Wetton's ship, the Tarielishin and drives it into the Rainbow mist. Upon meeting the Straw Hats and Henzo in the rainbow mist, he does not trust them, however later, he wanders off into the rainbow mist with Luffy and is trapped, until they can manage to find an opening. A few moments later, the Rainbow Mist collapses thanks to Wetton's actions (blowing up the Rainbow Tower, connecting the outside world with it). Upon escape from the Rainbow mist, the Straw Hats cannot find Rapanui or his friends. However, he later reappears as a marine commander and arrests Wetton for stealing pirate's treasure and after Wetton confesses to have been a pirate. He also says he will arrest the Straw Hats, but he then theatrically exclaims they have no room on their ship with Wetton's people and how backup could takes several weeks to arrive and lets them go. It is later revealed that he's the author of the Rainbow Mist books from Volume 1 to 10."
52661,Borodo,ボロード,Borodo,https://myanimelist.net/character/52661/Borodo,,No biography written.
52663,Akisu,アキース,Akisu,https://myanimelist.net/character/52663/Akisu,,No biography written.
52665,Akisu's Father,,Akisu's Father,https://myanimelist.net/character/52665/Akisus_Father,,No biography written.
52667,Akisu's Mother,,Akisu's Mother,https://myanimelist.net/character/52667/Akisus_Mother,,No biography written.
52669,Danny,ダニー,Danny,https://myanimelist.net/character/52669/Danny,,No biography written.
52671,Denny,デニー,Denny,https://myanimelist.net/character/52671/Denny,,No biography written.
52673,Donny,ドニー,Donny,https://myanimelist.net/character/52673/Donny,,No biography written.
52675,Bear King,ベアキング,Bear King,https://myanimelist.net/character/52675/Bear_King,,No biography written.
52681,Pin Joker,ビンジョーカー,Pin Joker,https://myanimelist.net/character/52681/Pin_Joker,,No biography written.
52683,Honey Queen,ハニークイーン,Honey Queen,https://myanimelist.net/character/52683/Honey_Queen,,No biography written.
52685,Skunk One,スカンクワン,Skunk One,https://myanimelist.net/character/52685/Skunk_One,,No biography written.
52687,Boo Jack,ブージャック,Boo Jack,https://myanimelist.net/character/52687/Boo_Jack,,No biography written.
52689,Daddy Masterson,ダディ・マスターソン,"Masterson, Daddy",https://myanimelist.net/character/52689/Daddy_Masterson,,No biography written.
52691,Carol Masterson,キャロル・マスターソン,"Masterson, Carol",https://myanimelist.net/character/52691/Carol_Masterson,,No biography written.
52697,Schneider,シュナイダー,Schneider,https://myanimelist.net/character/52697/Schneider,,No biography written.
52699,Buzz,バズ,Buzz,https://myanimelist.net/character/52699/Buzz,,No biography written.
53001,Tobio,トビオ,Tobio,https://myanimelist.net/character/53001/Tobio,,No biography written.
53003,Ganzo,岩蔵,Ganzo,https://myanimelist.net/character/53003/Ganzo,,No biography written.
53799,Ishilly,イシリー,Ishilly,https://myanimelist.net/character/53799/Ishilly,,Ishilly is a mermaid that lives on Fishman Island and was first seen in Mermaid Cove. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)
53801,Kasagoba,カサゴバ,Kasagoba,https://myanimelist.net/character/53801/Kasagoba,,"Kasagoba is a marbled rockfish fishman and a combatant of the New Fishman Pirates. In the anime, he is named Kasagon (カサゴン Kasagon) First Appearance: Chapter 607; Episode 527 (source: One Piece Wikia)"
53803,Maria Napole,マリア・ナポレ,"Napole, Maria",https://myanimelist.net/character/53803/Maria_Napole,,Maria Napole is a singer and is considered the pride of Fishman Island. First Appearance: Chapter 649 (source: One Piece Wikia)
54495,Linlin Charlotte,シャーロット・リンリン,"Charlotte, Linlin",https://myanimelist.net/character/54495/Linlin_Charlotte,"[{""name"": ""First appearance"", ""value"": ""Chapter 651""}]","Charlotte Linlin, also known as Big Mom (ビッグ・マム), is the captain of the Big Mom Pirates. She was the last Yonko to be named, and is the only female one of the four. Her epithet was first revealed just after the Battle of Marineford and the death of the Yonko Whitebeard, and her real name was first mentioned by Pappug in the Fishman Island Arc. Bounty:  4,388,000,000 She stopped being Yonko after she and Kaido were beaten by the Worst Generation (Source: One Piece Wiki)"
54497,Tamago,タマゴ,Tamago,https://myanimelist.net/character/54497/Tamago,,"Baron Tamago is a combatant in Big Mom's crew, who originates from the Longleg Tribe. He and his partner Pekoms are responsible for collecting the monthly payment of sweets from Fishman Island in exchange for Big Mom's protection. First Appearance: Chapter 651 (source: One Piece Wikia)"
54499,Pekoms,ペコムズ,Pekoms,https://myanimelist.net/character/54499/Pekoms,,"Pekoms is a combatant of the Big Mom Pirates. He is partnered with Tamago, and both are responsible for collecting the monthly payment of sweets from Fishman Island in exchange for Big Mom's protection. First Appearance: Chapter 651 Bounty: 330,000,000. (Source: One Piece Wikia)"
54501,Bobbin,ボビン,Bobbin,https://myanimelist.net/character/54501/Bobbin,,Bobbin is a member of the Big Mom Pirates. First Appearance: Chapter 651 (source: One Piece Wikia)
55355,Isoka,イソカ,Isoka,https://myanimelist.net/character/55355/Isoka,,"Isoka is a female marine of significant rank in the filler Rainbow Mist Arc. She is first seen on the same ship with another marine, who was revealed to be Rapanui Pasqua. When she was young, she was a friend of Henzo and the only female member of the Pumpkin Pirates. She was also trapped in the Rainbow Mist. (Source: Wikipedia)"
55357,Henzo,ヘンゾ,Henzo,https://myanimelist.net/character/55357/Henzo,,Henzo is a scientist who was researching the Rainbow Mist.
55359,Arbell Achino,アルベル・アッチーノ,"Achino, Arbell",https://myanimelist.net/character/55359/Arbell_Achino,,She is the eldest daughter of Don Achino and is married to Salcho.
55361,Salcho Achino,サルコー・アッチーノ,"Achino, Salcho",https://myanimelist.net/character/55361/Salcho_Achino,,"A member of the Achino Family. He is a part of the group through his marriage with Don Achino's eldest daughter, Arbell."
55363,Hockera Achino,ホッケラ・アッチーノ,"Achino, Hockera",https://myanimelist.net/character/55363/Hockera_Achino,,"A member of the Accino Family and the third and youngest son of Don. Hockera has a habit of ending his sentences with the word ""ke"". He also sometimes talks with game terms within them such as ""Time"" when he wants a person to wait, and ""Game Over"" when he supposedly is defeated. He also has a distinct laugh of his own which goes ""Hoh ke ke ke"". The laugh particularly almost sounds like the word ""Hockey"" with the second syllable repeated several times. Hockera is a bit of a trickster. He pretends to be dumber than he really is in order to catch opponents off guard. This tactic of his aids him in battle against foes that would otherwise be too strong for him to handle. (source: One Piece Wiki)"
55365,Campacino Achino,カンパチーノ・アッチーノ,"Achino, Campacino",https://myanimelist.net/character/55365/Campacino_Achino,,"A member of the Achino Family and is the first son and eldest child of Don, as well as the older twin brother of Brindo. As the eldest child of Don Achino, Campacino has more authority over the family business than his other siblings. During jobs, he is usually the one to oversee the situation alongside his father. (Source: One Piece Wiki)"
55367,Brindo Achino,ブリンド・アッチーノ,"Achino, Brindo",https://myanimelist.net/character/55367/Brindo_Achino,,"A member of the Achino Family and is the second son of Don, as well as the younger twin brother of Brindo. Physically, Brindo is very acrobatic despite his large size. He is able to perform very skillful and fast moves. (Source: One Piece Wiki)"
55369,Akibi,アキビ,Akibi,https://myanimelist.net/character/55369/Akibi,,"Akibi is an anime-only Marine and former member of the Pumpkin Pirates. He is currently a subordinate of his childhood friend, Lieutenant Commander Rapanui Pasqui. Akibi is a man of average height, who wears a normal marine attire and has black hair, with a small black mustache. (Source: One Piece Wiki)"
55371,Pukau,プカウ,Pukau,https://myanimelist.net/character/55371/Pukau,,A member of the Pumpkin Pirates.
55373,Rongo,ロンゴ,Rongo,https://myanimelist.net/character/55373/Rongo,,A member of the Pumpkin Pirates.
55375,Barbarossa,バルバロッサ,Barbarossa,https://myanimelist.net/character/55375/Barbarossa,,"He is captain of the Barbar Pirates, who are sand pirates traveling the deserts of Alabasta on a pirate ship that can run on sand."
55377,Rasa,ラサ,Rasa,https://myanimelist.net/character/55377/Rasa,,Rasa is a member of the Barbar Pirates. She's the best sand slider navigator of the crew.
55379,Zaba,ザバ,Zaba,https://myanimelist.net/character/55379/Zaba,,"A member of the Barbar Pirates. Zaba is a tall, tan, muscular man. Like every other member of his crew, he wears a small umbrella on his head. His umbrella is yellow and tied on his head with a purple string. He has short, dark brown hair and dark colored eyes. He wears a brown scarf, a light gray colored cloak tied around the waist, and black clothing underneath. He tends to think more logically and remains calmer than many of his fellow crewmates. Zaba is a skilled sand slider navigator of the Barbar Pirates."
55557,Jigorou,ジゴロウ,Jigorou,https://myanimelist.net/character/55557/Jigorou,,"Jigoro is a General Zombie, and is a middle aged man with a thin moustache just under his nose. His head is wrapped with bandages and he has what appears to be a metal casket attached to his legs. He also sports a haramaki (stomach band) similiar to Zoro. He wears a yellow shirt with the text ""Your Song"" and short shorts. He is a former samurai. When he was alive, he single-handedly killed seven thousand pirates to save his own family. His age at the time of his death was 59. Being a General Zombie, Jigoro was much stronger than the lower echelons of Thriller Bark's zombie ranks, and with Zoro's shadow infused into him, Jigoro was capable of performing Zoro's Santoryu techniques. Even though no ego was left, he still couldn't get along with Inuppe, who had Sanji's shadow, resulting in them getting in a fight over orders. His life force was eventually taken away when Moriah stole the shadows of every zombie to become even more powerful. (Source: Wikipedia)"
55559,Pierre,ピエール,Pierre,https://myanimelist.net/character/55559/Pierre,,"Pierre is a large pink bird belonging to Gan Fall. Pierre ate the Uma Uma no Mi, a Zoan-type Devil Fruit which enables him to turn into a Pegasus or a full horse. In his normal form, Pierre is a large pink bird with a red polka dot pattern on his body and horn-like ears. He also has bandages wrapped around his torso. When in his hybrid bird-horse form, he transforms into a horse with wings that maintains the pink body with red polka dot design, but with white feathers. His face also elongates to that of a horse's. In a way, he is supposed to resemble a Pegasus. Pierre mainly served as transport for Gan Fall. (Source - One Piece Wiki)"
56715,Ichika,イチカ,Ichika,https://myanimelist.net/character/56715/Ichika,,"The Medaka Mermaid Quintuplets are five tiny young mermaids who are friends with Keimi. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two. Ichika is a redhead with a green-striped tail, her top is white and her hat is green with white polka-dots. The five sisters tend to talk in a unique speech pattern. Ichika starts off first by saying a regular statement. Nika then states an exclamatory version of Ichika's statement. Sanka then states the opposite of the original statement. Yonka then questions the original statement. Lastly, Yonka Two then questions whether the original statement matters or not. An example of a typical routine: -Ichika: Luffy is a pirate. -Nika: Luffy is a pirate! -Sanka: Luffy isn't a pirate. -Yonka: Luffy might be a pirate. -Yonka Two: So what if Luffy's a pirate? Other than that, they are cheerful and friendly and they usually stay close together. First Appearance: Chapter 608; Episode 527 (Source: One Piece Wikia)"
56717,Nika,ニカ,Nika,https://myanimelist.net/character/56717/Nika,,"The Medaka Mermaid Quintuplets are five tiny young mermaids who are friends with Keimi. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two. Nika is blond with a red-striped tail, her top is red and her hat matches her tail. The five sisters tend to talk in a unique speech pattern. Ichika starts off first by saying a regular statement. Nika then states an exclamatory version of Ichika's statement. Sanka then states the opposite of the original statement. Yonka then questions the original statement. Lastly, Yonka Two then questions whether the original statement matters or not. An example of a typical routine: -Ichika: Luffy is a pirate. -Nika: Luffy is a pirate! -Sanka: Luffy isn't a pirate. -Yonka: Luffy might be a pirate. -Yonka Two: So what if Luffy's a pirate? Other than that, they are cheerful and friendly and they usually stay close together. First Appearance: Chapter 608; Episode 527 (Source: One Piece Wikia)"
56719,Sanka,サンカ,Sanka,https://myanimelist.net/character/56719/Sanka,,"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子 Medaka no Ningyo no Itsutsu-go) are five tiny young mermaids who are friends with Keimi. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two. Sanka has orange hair and a blue striped tail, both her top and hat are solid blue. The five sisters tend to talk in a unique speech pattern. Ichika starts off first by saying a regular statement. Nika then states an exclamatory version of Ichika's statement. Sanka then states the opposite of the original statement. Yonka then questions the original statement. Lastly, Yonka Two then questions whether the original statement matters or not. An example of a typical routine: -Ichika: Luffy is a pirate. -Nika: Luffy is a pirate! -Sanka: Luffy isn't a pirate. -Yonka: Luffy might be a pirate. -Yonka Two: So what if Luffy's a pirate? Other than that, they are cheerful and friendly and they usually stay close together. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)"
56721,Yonka,ヨンカ,Yonka,https://myanimelist.net/character/56721/Yonka,,"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子 Medaka no Ningyo no Itsutsu-go) are five tiny young mermaids who are friends with Keimi. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two. Yonka has pink hair and a brown-striped tail, her top is brown and her hat is white. The five sisters tend to talk in a unique speech pattern. Ichika starts off first by saying a regular statement. Nika then states an exclamatory version of Ichika's statement. Sanka then states the opposite of the original statement. Yonka then questions the original statement. Lastly, Yonka Two then questions whether the original statement matters or not. An example of a typical routine: -Ichika: Luffy is a pirate. -Nika: Luffy is a pirate! -Sanka: Luffy isn't a pirate. -Yonka: Luffy might be a pirate. -Yonka Two: So what if Luffy's a pirate? Other than that, they are cheerful and friendly and they usually stay close together. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)"
56723,Yonka Two,ヨンカツー,Yonka Two,https://myanimelist.net/character/56723/Yonka_Two,,"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子 Medaka no Ningyo no Itsutsu-go) are five tiny young mermaids who are friends with Keimi. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two. Yonka Two has dark brown hair and a yellow-striped tail, her top is black and her hat has jaguar-prints. The five sisters tend to talk in a unique speech pattern. Ichika starts off first by saying a regular statement. Nika then states an exclamatory version of Ichika's statement. Sanka then states the opposite of the original statement. Yonka then questions the original statement. Lastly, Yonka Two then questions whether the original statement matters or not. An example of a typical routine: -Ichika: Luffy is a pirate. -Nika: Luffy is a pirate! -Sanka: Luffy isn't a pirate. -Yonka: Luffy might be a pirate. -Yonka Two: So what if Luffy's a pirate? Other than that, they are cheerful and friendly and they usually stay close together. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)"
56727,Mero,メロ,Mero,https://myanimelist.net/character/56727/Mero,,Mero is a smelt-whiting mermaid and an employee of the Mermaid Cafe. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)
56729,Seira,セイラ,Seira,https://myanimelist.net/character/56729/Seira,,Seira is a bluestriped angelfish mermaid and an employee of the Mermaid Cafe. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)
56731,Hiramera,ヒラメラ,Hiramera,https://myanimelist.net/character/56731/Hiramera,,Hiramera is a olive flounder mermaid and an employee of the Mermaid Cafe. First Appearance: Chapter 608; Episode 527 (source: One Piece Wikia)
56733,Kairen,カイレン,Kairen,https://myanimelist.net/character/56733/Kairen,,Kairen is a righteye flounder mermaid and an employee of the Mermaid Cafe. First Appearance: Chapter 608; Episode 527 (Source: One Piece Wikia)
56941,Nelson Royal,ネルソン・ロイヤル,"Royal, Nelson",https://myanimelist.net/character/56941/Nelson_Royal,,"""Nelson is extremely obese, to the point where he is unable to walk and must be carried on a humongous chair, by at least six men. This also prevents him from being able to wear a fitted marine coat, which can only cover his arms and back. On his huge stomach, he also has a large tattoo of the Marine emblem in blue. He, aside from his extreme obesity, has some other peculiar marks. He has a long, thin, curved moustache; spiral marks on his huge cheeks and he also seems to have no eyebrows, having two dark spots in their place instead. He also wears a rather expensive looking gold necklace with a red gemstone embedded in it. On his head, he wears a tall blue marine hat which is also unique in that no similar marine hat was ever seen before or after."" (Source: One Piece Wikia)"
59243,Yuya,ユウヤ,Yuya,https://myanimelist.net/character/59243/Yuya,,"Yuya is an orphan from Water 7. He lives together with other orphans as a family under care of a woman, whom they call ""Aunt"". First Appearance:	Episode 318 Source: http://onepiece.wikia.com/wiki/Yuya"
59245,Yuki,ユキ,Yuki,https://myanimelist.net/character/59245/Yuki,,"Yuki was the mysterious little ranch girl who lives on a remote island on a ranch where the giants celebrated. She was responsible for starting a duel between Dorry and Brogy. She appeared in a small flashback at the end of the Little Garden Arc over 100 years ago in 1422 AOS. When Dorry and Brogy caught two huge Sea Kings, she bet them to see which is bigger. This bet became a duel and eventually the reason for their duel was forgotten. It is unknown what happened to Yuki after that but since this event was 102 years ago, it can be presumed that she is now deceased. First Appearance:	Chapter 129; Episode 78 Source: http://onepiece.wikia.com/wiki/Yuki"
59247,Yoko,ヨーコ,Yoko,https://myanimelist.net/character/59247/Yoko,,"Yoko is a boisterous young girl in Little East Blue who takes up her father's job as its protector. She is always seen wearing a Marine uniform, which belonged to her deceased father. She idolizes her father who was a Marine, and as such has a hatred for pirates. Yoko has a raw hatred for pirates due to them killing her father. She believes them all to be evil, sharing the Marines' view on Absolute Justice. She eventually changes her view after she gets to know the Straw Hat Pirates. She also has a habit of biting people's heads who aggravate her. First Appearance:	Episode 426 Source: http://onepiece.wikia.com/wiki/Yoko"
59249,Yoko,ヨーコ,Yoko,https://myanimelist.net/character/59249/Yoko,,"Yoko is an orphan from Water 7. She lives together with other orphans as a family under care of a woman, whom they call ""Aunt"". First Appearance:	Episode 318 Source: http://onepiece.wikia.com/wiki/Yoko_(Water_7)"
59251,Tajio,タジオ,Tajio,https://myanimelist.net/character/59251/Tajio,,"Tajio is a boy the Straw Hats meet in one of the episodes in the anime-exclusive Post-Alabasta Arc. He is a young apprentice chef who joined the Marines in hope of finding the All Blue. Tajio had been apprenticed on his ship for six months; in that time, all he had done was wash dishes and peel some things. The episode takes place on a foggy day, the day the captains of his Marine fleet are expected to have curry for lunch, and the day his ship is supposed to make it. Tajio accidentally spills the curry on the floor, and when he apologizes to the chef, he is ordered to remake it himself. He tries several times, but never succeeds. He goes outside on the deck, and then falls from his ship when startled by the presence of the Straw Hat Pirates' ship passing close by in the fog bank. After coming to and trying a dish Sanji made, Tajio tells his story. Sanji accompanies him back to his ship with Luffy's help, then gives him some encouragement. Tajio realizes that he was expected to learn from the skills that the chef demonstrated in the kitchen, rather than receive instructions. He decides to try once more, and with his chef's advice in mind, along with a bit of help from Sanji – who tries his best to appear indifferent – to spark his memory, Tajio succeeds. Shortly after, Luffy gets spotted, and the two Straw Hats make a hasty retreat back to the Going Merry. Before he leaves, Sanji tells Tajio that he also believes in the All Blue. Tajio assists them in their escape by saying that he did not see anyone when asked by pursuing Marines. Later, when the curry is served, all the captains enjoy it greatly. The chef cryptically praises Tajio, then walks away. Tajio looks out the window and sees the Going Merry sailing away. He promises Sanji that he will work hard, and someday be as good as him. First Appearance:	Episode 133 Source: http://onepiece.wikia.com/wiki/Tajio"
59253,Sho,ショウ,Sho,https://myanimelist.net/character/59253/Sho,,"Sho is an orphan from Water 7. He lives together with other orphans as a family under care of a woman, whom they call ""Aunt"". First Appearance:	Episode 318 Source: http://onepiece.wikia.com/wiki/Sho"
59255,Sayo,サヨ,Sayo,https://myanimelist.net/character/59255/Sayo,,Sayo (サヨ) is Lina's older sister. She appears during the Spa Island Arc. She and her sister are searching for the secret of how to create gems using their father's log. She believes faithfully on her father's dream. First Appearance:	Episode 382 Source: http://onepiece.wikia.com/wiki/Sayo
59257,Lina,リナ,Lina,https://myanimelist.net/character/59257/Lina,,"Lina (リナ) is the younger sister of Sayo and the owner of Nukky. She appears during the Spa Island Arc. She and her sister are searching for the secret of how to create gems using their father's log. She believes that her dad abandoned her, and because of this she thinks all the things he said were lies. First Appearance:	Episode 382 Source: http://onepiece.wikia.com/wiki/Lina"
59261,Rick,リック,Rick,https://myanimelist.net/character/59261/Rick,,Rick is a boy from the sixth One Piece movie. He is a member of the Teacup Pirates. (Source: One Piece Wikia)
59263,Mobambi,モバンビー,Mobambi,https://myanimelist.net/character/59263/Mobambi,,"Mobambi is a character that appears in the third movie, and is currently the king of Crown Island. Before he came to the island, he once wore a blue shirt and pants. He has red hair with a ponytail sticking up and a scar on his chest. He wears a beige loincloth. He also has on an armband and a locket with a picture of his father inside. (Source: One Piece Wikia)"
59265,Milia,ミリア,Milia,https://myanimelist.net/character/59265/Milia,,"Milia is Amanda's little sister, who appeared in the second TV special. Source: http://onepiece.wikia.com/wiki/Milia"
59267,Medaka,メダカ,Medaka,https://myanimelist.net/character/59267/Medaka,,"Medaka (メダカ) is a young girl, from the OVA, who wears an oversized suit of armour and wields a naginata to try and combat the Ganzack Pirates who have taken over her island. Her father was one of those taken prisoner by Ganzack and forced to build his base and pirate ship. During the final battle between Luffy and Ganzack, she is struck by Ganzack. Luffy, believing her dead, manages to defeat Ganzack in a righteous fury. She survives and gives Luffy a lifesaver as a parting gift for saving her home. (Source: One Piece Wikia)"
59269,Kodama,小玉,Kodama,https://myanimelist.net/character/59269/Kodama,,"Kodama (小玉) is an anime only character that appeared in the Post-Alabasta Arc. She is a great fireworks expert and also makes them. She lives on Fireworks Island with her grandfather, Odama, whom she helps as best she can. Her parents are dead due to the malfunction of a firework named Ball 205 during the festival from the year before. This year, she planned to release the Ball 205 at nightfall, hoping to accomplish her parents' dream. Usopp managed to help her make that dream come true. The word ""kodama"" can also mean ""echo"" in Japanese. First Appearance:	Episode 134 Source: http://onepiece.wikia.com/wiki/Kodama"
59271,Odama,大玉,Odama,https://myanimelist.net/character/59271/Odama,,"Odama (大玉) is Kodama's grandfather. He lives in Fireworks Island. He wears kabuki make-up and has a rude attitude, though he still felt sad for the lost of Kodama's parents. At first, Odama refused to allow her grand-daughter to release the Ball 205 due to its destructive capabilities, but, thanks to Usopp, he decides to release it, making Kodama's dream come true. First Appearance: Episode 134 Source: http://onepiece.wikia.com/wiki/Odama"
